horizon,horizon_num,horizon_minutes,p_05,p_10,p_15,p_20,p_25,p_30,p_35,p_40,p_45,p_50,p_55,p_60,p_65,p_70,p_75,p_80,p_85,p_90,p_95,clear_sky,deterministic
2025-09-10 09:00:00+00:00,0,15,15703.39450010361,17734.34043562613,19563.318080204415,21200.748402593377,22224.46144653754,23404.56726090277,24373.791554744217,25089.84070848442,26098.345931862426,27157.740548799975,28390.881714752915,29752.09533913437,30853.769886071903,31949.95030988041,33295.0259722399,34767.22953613506,37399.85057988307,40849.13307482669,43441.373332948446,66979.84210226788,28550.017504706873
2025-09-10 09:15:00+00:00,1,30,16061.1881219577,18276.130695694304,21658.147634846013,23623.049806952597,25502.02156818736,26433.137986776863,27666.212176438854,29340.508461695517,30708.490952686225,32019.70559731021,33629.24909614547,34944.92611067108,36138.24384180378,37871.873500035115,39447.40576499552,42002.72859543867,44599.90657964706,46335.54429022342,50334.11850376997,69628.24537487057,32691.25592377858
2025-09-10 09:30:00+00:00,2,45,16557.805088665253,19672.178081406495,22594.515113089932,25422.141436153062,26548.337691285626,28000.915529971517,29932.303828475062,31873.384372257144,34084.35704931831,35637.711080717796,36719.7485699936,38272.559995165255,39555.98754678203,40840.73792578819,42430.68044982211,44536.43250642121,46747.60294161154,49061.224128023634,52128.86929369092,71815.77357154619,34800.08396106424
2025-09-10 09:45:00+00:00,3,60,16216.077907888242,18658.685684372613,22020.02003778854,25228.12974439983,26467.10567455565,28029.236088894693,29390.37211979706,31486.471950485393,33495.417536037494,35127.99360970877,37249.65549072183,39040.33784884953,40281.76744748171,41191.541981401555,42732.15260768564,44341.8545559628,46677.95442469384,49800.73516186181,52027.43871655308,73886.24674607448,35295.63109701057
2025-09-10 10:00:00+00:00,4,75,16168.989852808572,20254.767119804317,23492.23187610498,26856.09031864768,28734.126180237956,30515.293684843484,33276.54070756977,34994.461429784,36444.73812030174,39119.61751709501,41265.55717871032,42616.62378933492,43648.022425112475,44777.36165718021,46956.04861738184,48481.67606286848,50072.66839055525,52414.654946673305,54360.72468433656,75593.79442027434,38291.911349220936
2025-09-10 10:15:00+00:00,5,90,15872.103106310484,20014.20745855994,23668.32967943082,27098.28665586848,29380.92133690836,31018.701145798368,33141.16476075778,34289.287363221934,35716.76938533257,37654.814658042815,40400.17901945407,42251.56122331612,43528.231244191935,44885.452611005225,46454.233730112974,48080.99120991974,50375.01971474768,52301.366512169705,54672.275495845184,76928.99251595871,37420.55074941683
2025-09-10 10:30:00+00:00,6,105,13836.895963176292,17360.33443937157,19448.741330548015,23116.520773869463,24837.954719033976,27041.23125603093,28301.66787455428,29864.95387104208,31355.735027551476,33493.44062644013,35144.451491580985,36574.620148735274,38649.009826584275,41628.89491805629,43391.30737894214,44871.49137634561,46564.133642430446,49811.4366822463,54027.992910292756,77884.59451251305,33613.766483219064
2025-09-10 10:45:00+00:00,7,120,11701.640506976808,15010.000445676353,17020.403425749268,19192.570931087106,21197.333701121355,23901.00796557783,26004.620589606668,27748.97889219015,28998.442664160135,30151.92001436713,31776.279468826004,33240.3689643155,35461.042964737375,36490.73623069237,38420.68854754762,42498.66524036029,45259.359661126146,47462.70644578563,52026.27216548452,78455.54800770992,30879.403681116724
2025-09-10 11:00:00+00:00,8,135,8316.5644225744,12144.386236502807,14641.897519577915,16045.480852582052,17502.01430406938,18906.36579210592,20270.40507906583,21355.95260262417,22877.429754051704,25794.568840394073,29037.018108064938,30895.69326379629,34142.23491824349,36764.48792149345,38880.325934017616,45441.538800314076,47819.162234884396,51060.56030774412,53383.16908687565,78639.01252602861,28914.643032525026
2025-09-10 11:15:00+00:00,9,150,8256.164592825211,12556.076943770333,15844.704731970209,17167.173538529914,19084.390305818975,20707.66706441311,21836.872561888005,24078.46457143877,26529.143138858377,29044.413543977957,30267.97053634312,32282.108464468467,34168.295595256146,36979.094766808754,38880.96625972137,45188.44920322433,47619.19510930737,50472.190640305824,53282.93214104373,78434.37465740876,29779.072305646172
2025-09-10 11:30:00+00:00,10,165,9725.735693531478,14014.427608876225,16156.258149294958,17598.06633775156,19175.76275067655,20747.5669521997,22869.177067439607,24649.720613655416,27358.816820679243,29077.456085433914,30164.509088412342,32355.824154681824,34408.93813434695,37408.215322291326,40947.413633564334,45695.07174806209,47545.11624014255,49781.41280755751,52007.15112869969,77843.25816620247,30140.373252092493
2025-09-10 11:45:00+00:00,11,180,9614.729589506826,13362.18745970649,15890.488873766837,17091.975416315894,18758.209805828374,20861.967246530774,23356.560342166566,25584.991713336305,27932.43318976223,29379.60675993443,31159.527356978044,33498.623403414116,36194.33049763384,39024.72603501895,43047.34175546861,45745.16157970953,47447.294088945375,49891.994486249074,52412.045905521605,76869.52831953022,30727.65388974063
2025-09-10 12:00:00+00:00,12,195,9058.040670108287,13186.569653610644,15481.745099395035,17106.662688513872,18656.90650253656,20361.358570174434,23097.737937977374,25122.136929145665,28271.87405435719,29724.52206557822,32117.512792235982,34916.46474875555,36325.65140664961,39757.492433377374,43655.536972450995,45273.96649021165,47638.22400956493,49291.93303428672,51434.30560996151,75519.29154181041,30736.45713731945
2025-09-10 12:15:00+00:00,13,210,9789.43806340436,13229.527818531229,15759.978083702124,17701.22621486756,19632.90914863756,21586.837309894177,24000.990042176603,27435.601299766546,29144.760781492034,30694.691095931285,33263.659022891785,35305.72632637354,38358.22088407291,40248.72897722412,42822.18851020102,44750.639408711504,46370.31102190521,48165.9563764349,50650.03102742277,73800.8929983702,31054.394190237643
2025-09-10 12:30:00+00:00,14,225,9878.585117957566,14495.719832039842,16929.471140840895,18412.223739288027,20513.103534275888,22809.837861248696,24416.294333475274,27660.691050831447,28959.9801724896,30583.194280998916,32416.022740661687,34728.46546965696,37362.29963455125,39138.02342558113,40901.185002245926,43290.93804505511,45194.3830053566,47294.938665274625,51352.78510376022,71724.91641999647,30914.501827176286
2025-09-10 12:45:00+00:00,15,240,9210.396981830316,14539.887671915905,16976.19221398443,18392.719310258126,20617.095296230873,23057.357709126576,24718.42687568094,26948.02827156165,28307.77907740608,29867.580079990348,32011.05499331342,33682.60586029907,36517.3082132055,38103.698792796604,39300.40837063988,41383.61717033683,43148.87711463648,45290.26797974582,50663.97599248645,69304.19208666497,30186.867615337138
2025-09-10 13:00:00+00:00,16,255,8216.432086513887,12104.45356138346,15595.115673343966,17596.831775425297,20212.00493207694,22404.751523677198,23653.065679864427,26200.838335643915,27171.542250322935,29045.828370462656,30599.812363862442,32999.27012329485,35495.412583879996,37506.589378992576,38450.48589425374,40422.107054915556,43457.02355961464,44841.80286815822,48574.15436747584,66797.44443335588,29254.802814621333
2025-09-10 13:15:00+00:00,17,270,8947.200715305102,12871.76788305779,14981.45491253435,16886.77282175853,19241.338816554402,21694.400168556913,22963.350059966917,24881.81346175553,26162.84119534531,28399.232830381716,30101.82737449478,32377.92508009591,34100.38359471184,35811.61025455138,37188.95445257654,39146.7180009359,41774.67793743193,43055.526426635784,46523.546493272544,63783.21909353935,28403.748835017963
2025-09-10 13:30:00+00:00,18,285,8709.648211800097,13208.110599856394,14635.05390043897,16373.003146303054,18510.82209231722,20546.13799987073,21777.91408934883,23215.85732459429,24513.133015328924,26591.491450696267,27761.32812194425,29883.84214727318,31731.738500438925,33824.098957676855,34944.52093901201,37074.01076477414,39821.55563452392,40870.6173655687,44634.511681552394,60414.39217427198,26836.436301140617
2025-09-10 13:45:00+00:00,19,300,6306.143459638256,10282.309199943249,13660.93943535281,16084.158204493202,17421.687169182012,19080.124273240344,20126.24182364894,21261.97200425882,22717.81235758151,24065.60825070153,25520.26008098407,28274.67106471671,30252.981143579356,31830.87348533939,32846.07966075869,34103.037736306185,37206.8576003652,38491.49522372557,41412.522543620435,56775.90710379689,24863.054234515865
2025-09-10 14:00:00+00:00,20,315,4913.773757749902,8740.628463842018,12100.974261375846,13944.360741654682,15787.499067841029,17546.31193284193,18583.121694730482,19921.301373126233,21315.50432006237,23307.12012380329,24416.286051024905,26721.54730571171,28260.394845609677,29694.631483494693,30537.6380076016,32376.611200436415,35453.819380634384,37171.014695458,39458.153013751544,52893.114333034646,23193.38139354669
2025-09-10 14:15:00+00:00,21,330,3873.704302831659,5749.751108893516,9975.630450960249,11554.970510394276,13766.47158625397,14910.766931206888,16932.168023891147,18011.35436333838,19426.16524927498,21234.234486324513,22410.767557777788,24181.63126819921,25948.422989379258,27690.43740659694,28364.301621591574,30445.980958445485,32579.213605615216,33931.13984087379,36389.368466749,48794.36738170122,20989.935966821366
