horizon,horizon_num,horizon_minutes,p_05,p_10,p_15,p_20,p_25,p_30,p_35,p_40,p_45,p_50,p_55,p_60,p_65,p_70,p_75,p_80,p_85,p_90,p_95,clear_sky,deterministic
2025-10-11 11:15:00+00:00,0,15,10237.47513702339,12527.61437439168,13520.389576387659,14345.988083994203,15297.629180410053,16071.326182823448,16822.657961850273,17641.92215163778,18234.59286488911,18834.533517064272,19665.114572811493,20408.31015585911,21673.78386400954,22835.055690490135,23974.855816356932,24778.257259857968,26403.800236147494,30737.687401311814,35679.4704119564,65027.12055453349,20160.75308987083
2025-10-11 11:30:00+00:00,1,30,7691.084385848905,10318.68755911297,11392.97245135911,12284.29196265339,13042.9518917868,13950.366364156002,14917.992378970912,15820.851837623726,16889.56764298272,17499.19401472702,18139.76375088723,18939.98480675678,19721.01290093553,21059.698756781352,22435.5824627114,24084.130328874417,26672.068510319325,31103.493033269035,35491.188811502274,64164.13881938733,18998.070481882667
2025-10-11 11:45:00+00:00,2,45,7077.4900602895395,9403.633608087132,10783.516825120047,11864.260391716585,12311.12262978739,13381.377478487346,14223.894230244518,15270.079809341058,16200.741673038126,17006.776275071046,17767.869085867904,18494.130306552186,19446.610830768463,20661.21172624565,22167.966191599055,23528.263172064388,25455.682299815664,29978.298171654973,34334.613237837424,62909.26715182189,18373.377102171435
2025-10-11 12:00:00+00:00,3,60,7082.307714090557,8397.261625294297,9506.243954377383,10813.836901689114,11611.987193142162,12275.145768103115,13102.867573942447,13823.502209399798,14725.532086220224,15718.07744908854,16425.045460625945,17205.299249611402,18073.58090520691,19418.75168533086,21533.98611325263,23027.326491458807,24435.4154023822,28347.6088638363,32800.09976442326,61270.30752949846,17245.19582302591
2025-10-11 12:15:00+00:00,4,75,5199.443942868099,6032.635500449345,6858.270401613608,7804.685306076384,8796.948185641379,9725.545017991331,10888.334522167015,11390.066263247043,12161.478743848162,12753.690390783258,13502.595284631347,14347.220907925624,15410.20570739606,16141.192836349255,17079.732659884605,18781.419360274864,21163.447616569694,23453.04854021323,29510.02814662927,59257.26545556037,14207.494410742505
2025-10-11 12:30:00+00:00,5,90,3909.871379251168,5206.903704862245,5821.5155528117975,6636.191833048142,7571.089934405371,8463.41891216293,9386.69064351135,10546.626622528767,11047.208410950847,11948.208954889265,12562.964168910676,13672.51208222591,14572.950640983387,15222.193751422343,15985.155422819427,17672.01822494355,20082.42836082386,22644.833791916306,29034.203595290557,56882.39285230949,13304.9245056984
2025-10-11 12:45:00+00:00,6,105,4335.84104886018,5951.243689683093,7022.372395561904,8284.391715472286,9444.300198233233,10437.862294742934,11012.610066359703,11732.874387449821,12277.074323991612,13146.83137721373,14210.377898569566,15275.289365590614,16088.473360301217,17627.21876869611,19238.961527677882,20811.595606010782,22979.08335881007,25468.82180648627,30745.129764463305,54160.26652448969,15023.18520393065
2025-10-11 13:00:00+00:00,7,120,4307.680502455075,6057.696006125564,7312.852270334343,9044.987951571915,9811.287079612011,10358.682597665038,11192.574344979925,11769.839652668106,12527.110074175074,13528.324626047019,14690.230696958111,15482.34936410247,16748.624181862604,18182.17775680776,19689.15810019648,20978.477748501027,23125.827586362473,25926.512037527697,29667.38808772697,51107.92721694033,15167.994179680398
2025-10-11 13:15:00+00:00,8,135,3715.3028149881266,5319.153126864307,6620.902926617318,8971.421465857653,10571.137284924822,11745.647480883992,13012.397072376813,14741.592909773912,16933.660942501716,18941.042676413046,19965.28469731463,20657.26479210022,22244.551363370072,24114.428056061664,25676.973929242475,27656.82407258999,29131.170379486797,31842.55484958236,34101.9679053059,47745.11753755142,18408.171553869277
2025-10-11 13:30:00+00:00,9,150,3144.1871973492202,4575.661923363616,5874.167663507115,7918.85658917994,9055.958773050346,10803.220098166244,11728.731491994607,13131.200222299778,15106.980121090466,17120.580106193465,18327.285487468213,19036.23549724243,20497.51204392685,21757.89453130755,23637.773703661933,25490.310158345703,27302.194961530513,29420.174394196914,31416.787807877674,44094.677417315725,16813.36538155
