horizon,horizon_num,horizon_minutes,p_05,p_10,p_15,p_20,p_25,p_30,p_35,p_40,p_45,p_50,p_55,p_60,p_65,p_70,p_75,p_80,p_85,p_90,p_95,clear_sky,deterministic
2025-08-02 18:00:00+00:00,0,15,1016.205808414062,1187.8816137553322,1320.0300985160936,1379.144863571659,1453.953309507446,1510.5382154521988,1563.3184657287738,1624.379299884579,1680.8844752115815,1736.286520191474,1784.970998983668,1847.418444854344,1895.974773818363,1948.3507903405634,2041.9074533163305,2128.7524355120795,2225.322546388054,2384.102276501553,2599.1065625633687,3964.1478390402244,1795.64928813871
2025-08-02 18:15:00+00:00,1,30,726.464266537884,870.7840089591341,973.027031100739,1023.384440759791,1087.6469042333179,1131.1037440061882,1188.1999039060674,1235.7666815866603,1288.2111638744652,1337.1889443031728,1393.0138289690226,1450.955421053732,1533.0677075065432,1601.0968375762668,1661.169003946895,1752.5028507973745,1844.2392870818458,1934.778112261315,2182.1494742479076,2927.792483449171,1412.950387345887
2025-08-02 18:30:00+00:00,2,45,436.58986499590867,559.8876015514988,608.851964568002,666.0545134047221,709.3127522379164,742.6684526700664,778.2631106328779,814.7131426600748,854.7259974497283,893.5670237231669,929.9310525339396,965.398153948442,1008.5004341812904,1049.3119781243827,1114.5853018261996,1158.2634522149838,1214.5077186135447,1293.240744888546,1422.228103393005,1866.6198350764998,917.8736720034915
2025-08-02 18:45:00+00:00,3,60,129.38859071339533,187.27458303076617,207.89528235318753,234.04279782117294,250.02597180295064,260.2876536693286,277.5435853025177,289.457610482401,304.3213840971917,317.55610442000074,328.7341661642636,344.5288403673843,356.95977507472014,368.0645888922016,386.51797920143224,400.25748561667075,420.3348975367795,445.2095873560345,485.06604959671097,646.2920167474598,318.5498061243278
2025-08-02 19:00:00+00:00,4,75,2.4462820875041946,3.2947955510070703,3.6899680968747854,4.160379248802317,4.573336906649793,4.795938174390362,5.1366636317678775,5.479823476768623,5.725860981632969,5.958264879647621,6.208802979886708,6.467896785244517,6.69202525249488,6.960266939909237,7.327510632642522,7.579991565485059,7.896167481352399,8.488241442471057,9.162594698398035,11.770560312777736,5.9583372282569655
2025-08-02 19:15:00+00:00,5,90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-02 19:30:00+00:00,6,105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-02 19:45:00+00:00,7,120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-02 20:00:00+00:00,8,135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-02 20:15:00+00:00,9,150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-02 20:30:00+00:00,10,165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-02 20:45:00+00:00,11,180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-02 21:00:00+00:00,12,195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-02 21:15:00+00:00,13,210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-02 21:30:00+00:00,14,225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-08-02 21:45:00+00:00,15,240,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
