horizon,horizon_num,horizon_minutes,p_05,p_10,p_15,p_20,p_25,p_30,p_35,p_40,p_45,p_50,p_55,p_60,p_65,p_70,p_75,p_80,p_85,p_90,p_95,clear_sky,deterministic
2025-08-26 15:15:00+00:00,0,15,23583.906706818823,24656.174511427962,25049.866736041975,25406.564445254193,25806.524106642653,26274.960261251475,26542.39779437092,26746.374092549766,26965.709041774906,27196.25051640511,27334.061636266586,27471.872756128065,27658.27822801474,27867.0463211891,28085.801756690973,28363.604180894337,28659.308373585318,28939.426212923347,29273.093591231922,37523.01699383278,26704.01919532809
2025-08-26 15:30:00+00:00,1,30,18107.281682081284,19517.35678815438,20487.186992994437,21078.016896463276,21616.15271377668,21889.66676949393,22299.91099958344,22724.71887681341,23212.877971062895,23525.21451061276,23733.45413957215,23933.995958773554,24125.22449016069,24347.808462359255,24596.48454878424,24869.620323062853,25132.503511488125,25366.078549540238,25773.132617063526,32949.93429912905,22746.455319657158
2025-08-26 15:45:00+00:00,2,45,13418.500220082702,14881.908423895722,15692.630536784709,16811.47233083798,17391.917684243872,17881.712402063178,18280.09040256993,18613.884449618803,18944.20451088564,19316.94832110051,19851.15807095428,20122.12410774564,20383.069932719292,20584.838727735314,20864.083021109138,21126.2203490098,21371.9863275663,21635.588510519447,21853.14235740513,28385.796421253453,18680.975689918472
2025-08-26 16:00:00+00:00,3,60,9674.845848976885,11379.058303163834,12698.382809418215,13069.229461298908,13521.125622887184,14254.68148078916,14669.279610538177,15183.239455607254,15532.116897996031,15890.34062569359,16230.44289877399,16683.86706821665,17072.182899597556,17284.198080439608,17534.658959801145,17832.061842083134,18090.528022451806,18371.18247074935,18677.022283708022,23801.613150102636,15276.202211272184
2025-08-26 16:15:00+00:00,4,75,6975.114173321737,7646.891311002138,8873.551644664401,9981.905362260108,10530.423836710746,10891.211800794621,11276.523793000459,11722.327038323554,11979.640245588089,12431.89872057303,12821.671792046049,13072.52238844975,13503.949824027359,13800.838627808753,14034.556100360265,14302.311530747362,14584.48791427827,14855.653214938782,15106.089465345112,19378.41541357642,11901.375124763415
2025-08-26 16:30:00+00:00,5,90,5137.747156196567,5668.462977453062,6465.448411717101,7025.643857815194,7664.407529449586,8146.19515113014,8379.794082480594,8689.979058380457,9034.084361286132,9274.783678640191,9494.171599182197,9809.78212707806,10081.270752483522,10288.65242956715,10674.560227014044,10966.608374710866,11209.566308787484,11531.376627611471,11807.31015144148,15238.66940427675,9036.398697803035
2025-08-26 16:45:00+00:00,6,105,3640.683487747721,3977.4404281785373,4255.189920232119,4527.90664084355,4969.921475053585,5289.2490113163285,5548.448174764948,5943.690752699567,6064.386297553722,6279.165311192023,6536.04261990176,6808.0661204369235,6992.763797931076,7238.504641276721,7425.653098629167,7657.352439373653,7998.32798888804,8339.42543975178,8706.02773081416,11384.318712446058,6271.803116313679
2025-08-26 17:00:00+00:00,7,120,2469.818444017433,2653.892294220157,2842.334572085953,2998.0801873060545,3144.4652417904667,3294.6182968330254,3450.923633287663,3593.154503728176,3771.2635625779526,3931.7665285953994,4132.238699339411,4251.68050780986,4362.360370106282,4494.956652335468,4702.078340618101,4888.657860054703,5130.031248482692,5342.589861715288,5682.749429664032,7911.113424685817,3984.6167135142578
2025-08-26 17:15:00+00:00,8,135,1265.7740133032962,1534.8990098221211,1665.4222581507966,1759.9942571763077,1875.7687010524012,1965.0591846249104,2056.5324863516757,2137.9390178363524,2247.516446535599,2366.6836081774454,2511.244998857199,2595.2451112195317,2679.0994144230085,2781.650973710282,2861.798667155024,2956.3755967862126,3081.7386943728343,3279.0049434658845,3626.656552680124,4923.271559470846,2385.609029037238
2025-08-26 17:30:00+00:00,9,150,695.5082067293258,855.1793040228973,930.009216393028,993.4321766213558,1044.9614230652794,1101.5091563313483,1164.917756930788,1211.1094023584603,1272.8234536718207,1339.2971818830524,1401.5648059139044,1462.354492277199,1551.731602660514,1620.716753208715,1684.9567555635217,1758.28277528432,1843.557136938758,1966.5557002103133,2185.7745073975702,2935.72945540006,1374.5870433550558
