horizon,horizon_num,horizon_minutes,p_05,p_10,p_15,p_20,p_25,p_30,p_35,p_40,p_45,p_50,p_55,p_60,p_65,p_70,p_75,p_80,p_85,p_90,p_95,clear_sky,deterministic
2025-08-23 14:45:00+00:00,0,15,10292.515497477303,11278.456029017638,13112.147246936505,13837.860847637778,14632.869186137366,15515.254070724404,16105.868244891633,16612.894389542096,16987.383088988387,17586.287207536214,18645.695644593718,19746.40865947962,20587.258384927452,21210.161045831097,23096.40216160419,24799.014125062244,26377.773483906964,29354.567000810624,34217.416542752944,47580.14073166555,19350.858197266192
2025-08-23 15:00:00+00:00,1,30,8776.239558061008,10169.756760630324,11970.262630942118,12962.86412302725,14054.775577808978,14601.58641181695,15251.906466799075,15922.964353027797,17275.006816786296,18218.216808816727,18802.20649109354,19699.798647125273,21031.23852702419,22377.0581072402,23962.79504848787,25339.870590055943,27409.143226799337,29454.85175823755,32277.191015595377,43158.70723111533,19041.374906231766
2025-08-23 15:15:00+00:00,2,45,6360.065788196756,8807.802656981288,10332.043848466215,11307.026644119436,12442.831891883934,13071.372609125225,13618.573515177004,14650.51119451854,15749.102042180095,16413.15973124247,17211.01899572257,18707.04118267859,20216.14837930485,21178.239159860594,22296.31761785032,23500.901234788333,24909.32661874003,26743.637712023323,28881.03738087914,38645.705487993335,17258.9663835203
2025-08-23 15:30:00+00:00,3,60,6438.268142601234,7679.5688398726115,8987.753740615457,10154.202790113835,10879.734723956759,11616.107404602988,12437.36741324947,13329.961821051369,14187.329303702594,14954.626517320123,16491.6300763182,17464.88201356265,18098.439665943344,18859.236147278752,19805.0816018309,21243.135587536774,22115.401317103195,23446.483547294036,25161.30431170308,34084.54230206219,15475.003048109442
2025-08-23 15:45:00+00:00,4,75,4174.84600800902,5928.412629332219,6951.725147898908,7387.850582323857,7911.524310848716,8768.24227017146,9391.767968505681,9958.386716627478,10621.76925951079,11595.856282655728,12445.211010245566,13440.878952486913,14247.486635047575,15296.962323132058,16086.39222542398,16893.653768461554,18167.239276059827,19485.84853429748,21371.23158077678,29524.654894223488,12244.407118263376
2025-08-23 16:00:00+00:00,5,90,1556.6960230599852,1869.5938134925484,2123.180243336566,2526.242397771341,2740.086284094572,3009.4023105545625,3205.886660357277,3450.9425334004,3697.6067090525344,4267.633510234086,4535.059649403686,4876.880726876298,5378.944701197533,5900.778253206161,6297.734358345352,6997.471212097007,8467.357655966767,10303.796069057575,12000.986860957306,25000.29142933252,5104.577376231633
2025-08-23 16:15:00+00:00,6,105,1534.9842888357334,2238.5200589443193,2688.0331761469793,3015.2482477599046,3578.382232635396,3911.297763170182,4258.681734139129,4633.972866940064,5038.350964383861,5451.088643908377,5772.447615816306,6296.125724245033,6756.517653841446,7973.099660292419,8730.531892124123,9728.850266460382,10404.72596087589,11455.953595967361,14044.041463286158,20483.44435753833,6421.361843410592
2025-08-23 16:30:00+00:00,7,120,0.0,0.0,0.0,4.30901185125511,29.62445647737884,54.9399011035026,80.25534572962633,105.57079035575005,223.76227850133392,373.38497185744643,543.5886518894829,675.5903982110652,853.2320314135413,1134.7374172333825,1425.8045878322334,1758.8394897734422,2381.5478769491997,3201.0009364178795,4372.632750843321,16307.44348581982,1157.3269083656432
2025-08-23 16:45:00+00:00,8,135,1669.7974068003823,2341.5622289397083,2927.827753859927,3367.654325676106,3639.778771893175,4163.481096475603,4444.7206540002035,4800.201778986061,5382.299964649839,5636.929164761896,5964.700012451827,6379.700479969532,6716.31353564773,6992.769357243581,7622.954516064259,8070.836797222183,8516.951425701114,9044.511884558508,10049.638818113091,12395.205798306908,5723.865072206561
2025-08-23 17:00:00+00:00,9,150,1249.2275471003854,1820.3351772972014,2161.048517555763,2451.9258458312233,2669.2932332735168,3167.781367354959,3428.1009308483817,3700.3341308113067,3974.7327344015534,4146.460592557165,4355.618386049714,4641.659487468065,4857.606780212399,5045.921016602275,5422.201738606889,5625.925422899171,5879.917407290638,6393.264196147841,6964.5583366462115,8837.540555685766,4136.688766022231
