horizon,horizon_num,horizon_minutes,p_05,p_10,p_15,p_20,p_25,p_30,p_35,p_40,p_45,p_50,p_55,p_60,p_65,p_70,p_75,p_80,p_85,p_90,p_95,clear_sky,deterministic
2025-08-01 06:45:00+00:00,0,15,11271.027594713094,12700.95103335196,14036.353985041347,14573.859477685697,15418.672842829004,15929.824375270535,16959.003872609064,17670.10759021439,18342.33589349171,18997.329595140123,19422.368175989628,19903.1488137236,20533.068722467135,21432.12349108305,22221.16595553519,23343.605686115952,24098.24835769778,24997.78666700223,26656.80478155012,39416.02781035679,19016.11675918668
2025-08-01 07:00:00+00:00,1,30,13401.747722418082,15444.056445367223,16967.616096597692,17768.94336267618,19024.911933990985,20000.741379038296,21202.577658505656,21844.581048194777,22229.048919543224,22799.599146452365,24301.498409477637,25292.397422118844,26301.707896509062,27100.170846318808,28077.4774117201,28633.747516893,29634.919195800394,30478.469099473932,32488.614206409886,43911.77190626881,23358.66536068717
2025-08-01 07:15:00+00:00,2,45,12387.65198515256,14079.601060748475,16032.766690384278,17178.028575616387,18123.52955413473,18922.159565049395,19911.188506596565,20990.520464311037,22300.84179040761,23282.439072084806,23974.75822003453,24784.808838153596,25686.61328785676,26936.132093783115,28901.604785027586,30294.437897764936,31525.45483079386,33271.57660115266,35322.65543897175,48335.591170675354,23561.719017556636
2025-08-01 07:30:00+00:00,3,60,12588.17980594102,14683.281898725993,15825.210840672515,17639.215625809935,18826.195110180357,19739.81824896983,20701.25690970672,21754.18955960234,23147.659639501366,24375.529081121953,25236.735029480922,26006.0527255871,26898.42499420613,27709.833457541798,29372.419547195714,31090.604188802543,32629.426738007252,35004.41342693756,37204.25798566945,52650.7049708971,24356.621818150004
2025-08-01 07:45:00+00:00,4,75,12408.810506592705,14173.376085569374,16293.780989283385,16993.741648715102,18405.300547354072,19746.22678056767,20708.436498855917,21843.598885992626,22851.06796536537,23942.667930983822,25320.90383619612,26461.463665099862,27763.651273002797,28877.520244394913,30096.07436635623,31918.645243012925,34676.86967188335,36951.5162579116,39238.934415764714,56802.6242805016,25023.593422775466
2025-08-01 08:00:00+00:00,5,90,14679.354211226302,17708.336649614877,20191.90020254705,21535.92361002812,22744.570245288258,23894.873370405985,24877.567334606294,26592.578297518507,27932.281653809292,29092.45499579795,30125.377514229323,31266.40169738552,32323.2600160271,33600.53465730039,37090.9123203496,39025.57592838099,40310.950233024145,42813.02340880253,44767.04679581026,60654.29944370817,29655.30797308674
2025-08-01 08:15:00+00:00,6,105,16567.16894794139,19219.448780774335,21333.556608632032,23043.081254144807,24357.247238266493,25761.37514973771,27176.130496853464,28851.10997714412,30485.930079348273,31740.265044605312,32936.55563757657,33990.63421880972,35275.31411943715,38374.71987198465,40288.82385677433,41927.324099046076,43807.34035930607,45766.39989344944,47883.11031434846,64435.18129397126,32187.126528503395
2025-08-01 08:30:00+00:00,7,120,16427.448473191227,19851.224873898915,21204.483920518614,23316.208072484842,24795.11948658312,25546.548248032876,26838.032085998664,28045.792227814673,29267.332030825517,30397.14414226715,31798.402627090683,33348.5239465024,34930.80498307605,36672.20715275371,40005.867015285345,42328.55849609096,44422.126463814704,46564.016118338746,48916.98629941392,67990.67800318816,32074.347846732322
2025-08-01 08:45:00+00:00,8,135,12528.177799897705,15880.841802765104,18700.72645655562,21234.871671648834,23324.8654665042,26056.14050758399,27851.833259383377,29766.026649579773,31769.079095656532,34168.314385289676,37517.529200234436,39866.97682053817,43298.381906554016,45331.84988930048,46967.2970460602,49039.30592730097,49769.064841473555,51458.46901234341,53200.07055753133,71297.95431661146,34608.62321083975
2025-08-01 09:00:00+00:00,9,150,12531.987951559317,15727.473625264183,18696.787189972023,21441.997632831113,23451.763134432866,26116.957692634875,28121.938665656115,30690.292147065655,33204.64381517077,35563.44670206005,38066.50027397829,40597.411606829795,44021.10750387625,46608.29793515084,48455.73910150656,50685.95326876603,51746.407161681374,53264.10714496034,55093.65160286995,74336.34670081794,35337.65671047599
