horizon,horizon_num,horizon_minutes,p_05,p_10,p_15,p_20,p_25,p_30,p_35,p_40,p_45,p_50,p_55,p_60,p_65,p_70,p_75,p_80,p_85,p_90,p_95,clear_sky,deterministic
2025-10-03 09:45:00+00:00,0,15,42072.56239966103,42915.131020548586,43550.437488810574,44096.223971544845,44451.15155257958,44827.98581375716,45217.92176535764,45601.91006456727,45887.167285628115,46159.816973647015,46613.67605105259,47018.97188806858,47451.47007312569,47859.25482072881,48161.24131728002,48590.980636720866,49100.91992856297,49761.706990138024,50421.26609978034,65613.55861144108,45618.28810900795
2025-10-03 10:00:00+00:00,1,30,42318.53168938432,43706.52280248232,44384.24895980222,45077.86674962083,45581.63881736856,45919.110284988616,46341.897554589064,46737.03671235049,47067.51989933887,47486.60311632024,48015.649068190934,48620.562307121574,49134.299982157856,49536.92060676948,50184.52571809911,50732.61530396763,51178.026598948185,51663.41183587144,52696.14833841233,67184.14904159629,47269.98487553799
2025-10-03 10:15:00+00:00,2,45,43045.66129688347,44494.81667943542,45342.84397342293,45960.666709564655,46388.9162697728,46778.36331307797,47201.13679087096,47711.280023102925,48146.22054056308,48630.24863556797,49330.71414235547,49870.00532937442,50364.74542492449,50988.92656845326,51547.475404213175,52019.80135794504,52445.97196624413,52839.741073897494,53959.25342675887,68365.88554379322,48218.311572697676
2025-10-03 10:30:00+00:00,3,60,43203.98597524359,44610.68822129008,45433.72389606327,46429.439598443554,46960.25171310969,47409.7419743292,47909.6670873161,48361.721660085226,48849.06296165439,49556.727764948766,50188.38555625483,50661.59531070743,51147.05512177972,51742.75976673352,52315.42851557,52802.09939864123,53188.2233555015,53857.6280539175,55323.62465620632,69153.04670101275,49177.70446995827
2025-10-03 10:45:00+00:00,4,75,43626.87374610871,44927.06157511354,45873.3172719028,46772.268378543726,47273.60179358035,47892.633841016745,48436.41094825276,48958.56145467486,49615.41346279567,50436.716331536314,50809.46079722519,51394.43898825172,51993.02023501244,52512.08059296171,52936.39413778417,53295.86094852069,53842.61123940756,54762.786565557304,56308.43056160469,69542.07221674567,49873.64001422633
2025-10-03 11:00:00+00:00,5,90,43447.89083776474,44958.185664157,46222.66504518648,47193.74799773824,47801.986698832916,48375.73221643812,48934.671348726806,49394.897805985434,50176.5922813981,50804.13748808429,51313.09756575134,51898.232959834764,52407.73227709885,52970.42604484908,53291.550381789144,53594.460150835155,54347.061504102014,55319.39290655802,56668.68813855786,69531.58859572701,49856.28870994646
2025-10-03 11:15:00+00:00,6,105,43355.891815670875,44999.54416965788,46788.74573390461,47662.89978040546,48392.021182241595,48925.89232648096,49396.5399533002,49976.85528496562,50668.667552258135,51252.64373919825,51846.65732489663,52318.86292690268,52696.0611783296,52986.096417477944,53253.58466536004,53703.25924025454,54383.74964900651,55395.19507240786,56251.14815581973,69122.43118658828,50489.814430618404
2025-10-03 11:30:00+00:00,7,120,41802.160943490504,43434.77859485805,45765.870813397385,47238.03065975746,48008.79338080882,48344.31319863767,48760.609787464266,49369.29559773778,50258.83659178494,50926.24325973807,51484.90845951447,51879.716406232736,52228.52493984913,52511.24592688886,52817.686708561516,53237.46443505821,53799.88629966813,55008.42625119327,55843.43678563972,68317.66031271835,49136.51683377419
2025-10-03 11:45:00+00:00,8,135,34577.75866051682,38972.52434373933,41206.21654640461,42438.29958109677,44229.71638502731,45643.14654237332,46933.331955656715,47440.13247708152,48252.10630786959,49050.7168572253,49960.776240371306,50387.70421533903,50827.99174382884,51236.50864505712,51508.05713154124,51779.60561802535,52226.58918960204,52977.46222954577,54165.926997931885,67122.57171390853,47203.92881649166
2025-10-03 12:00:00+00:00,9,150,33324.895982469665,38432.95037632545,40295.74448740893,41383.242267067595,43748.70182666548,44982.42017075729,45931.1732960286,46701.18901608049,47400.54871309986,48277.810021939884,48988.8153265739,49455.10286301206,49847.28555298613,50167.71213352537,50496.74692933369,50843.05927903193,51273.17016620814,52088.62860374395,53254.68455901403,65544.70413378061,46305.88491121547
