run_time,target_time,lead_hours,forecast_type,actual_MWh,forecast_MWh,delta_MWh,da_price,revenue_EUR,applied_price_EUR_per_MWh,penalty_EUR,net_revenue_EUR,forecast_file
2025-10-15 11:00:00+00:00,2025-10-16 23:00:00+00:00,36.0,deterministic,0.0,0.0,0.0,87.07,0.0,90.45,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 23:15:00+00:00,36.25,deterministic,0.0,0.0,0.0,87.52,0.0,103.08,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 23:30:00+00:00,36.5,deterministic,0.0,0.0,0.0,88.38,0.0,83.45,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 23:45:00+00:00,36.75,deterministic,0.0,0.0,0.0,90.28,0.0,77.95,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 00:00:00+00:00,13.0,p10,0.0,0.0,0.0,90.41,0.0,137.96,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 00:15:00+00:00,13.25,p10,0.0,0.0,0.0,88.7,0.0,152.84,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 00:30:00+00:00,13.5,p10,0.0,0.0,0.0,87.91,0.0,149.0,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 00:45:00+00:00,13.75,p10,0.0,0.0,0.0,84.98,0.0,165.62,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 01:00:00+00:00,14.0,p10,0.0,0.0,0.0,90.01,0.0,151.67,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 01:15:00+00:00,14.25,p10,0.0,0.0,0.0,88.69,0.0,88.72,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 01:30:00+00:00,14.5,p10,0.0,0.0,0.0,88.69,0.0,91.32,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 01:45:00+00:00,14.75,p10,0.0,0.0,0.0,79.23,0.0,85.66,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 02:00:00+00:00,15.0,p10,0.0,0.0,0.0,86.13,0.0,113.36,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 02:15:00+00:00,15.25,p10,0.0,0.0,0.0,88.05,0.0,81.12,0.0,0.0,forecast_202510151100.csv
2025-10-15 11:00:00+00:00,2025-10-16 02:30:00+00:00,15.5,p10,0.0,0.0,0.0,88.49,0.0,50.52,0.0,0.0,forecast_202510151100.csv
