horizon,horizon_num,horizon_minutes,p_05,p_10,p_15,p_20,p_25,p_30,p_35,p_40,p_45,p_50,p_55,p_60,p_65,p_70,p_75,p_80,p_85,p_90,p_95,clear_sky,deterministic
2025-09-06 05:15:00+00:00,0,15,138.5909585669714,203.9493849956783,314.29662927074844,390.0893920086352,443.868632090554,488.7875247978121,542.1382953624695,580.5297829388593,622.016484520943,670.8037188194918,744.0699192595423,821.8941964044794,917.6872716850203,995.3866194749927,1093.549556100991,1243.1510029885355,1443.8828625316264,1785.669456784705,2470.143528857508,5722.217741345164,906.8014312524398
2025-09-06 05:30:00+00:00,1,30,381.659208427496,621.9273660845321,751.5073568097158,844.8067120547508,944.9379900337648,1041.297204767203,1166.375966160448,1319.8389004527082,1473.6701199476086,1638.4674707045135,1798.966675710241,2012.2345174774475,2316.706253119655,2498.942597482098,2812.692218279948,3314.0767272932335,3787.4886062317555,4793.200212617601,5827.028967666981,9276.373975084836,2222.2298662081953
2025-09-06 05:45:00+00:00,2,45,771.6649541727666,1078.609189363445,1247.7969863737867,1377.072558775707,1506.6722211398308,1741.4607388642005,1970.787880428859,2272.149567003355,2572.379730736215,2804.044387188495,3016.4475920391246,3449.809533550081,3706.9102540892936,4165.542325468409,4938.589431234443,5841.94044357335,6780.649202355513,7726.163095489713,9047.554194064045,13323.391304771785,3660.5449843565334
2025-09-06 06:00:00+00:00,3,60,1171.2229913866788,1485.1863422780555,1734.5534444711036,1887.90932159487,2158.9171607050457,2497.556856274906,2955.862873855543,3387.9192391703664,3834.7057934417767,4449.731769372948,4769.904247977547,5133.8833259273815,6222.8507784175645,7398.094732337486,8187.79786477398,8952.58366700716,9954.37028256737,10742.275879852381,12611.333873282152,17627.012669764485,5424.398684518179
2025-09-06 06:15:00+00:00,4,75,1459.4329176407207,2064.392917430339,2253.8695321272958,2718.9846142148967,3296.2014938257134,3948.690713509302,4405.35434834803,5456.734922066045,5937.608213341173,6596.498431266153,7640.175454262984,8845.687074575637,9741.258512051074,10718.94466994948,11497.23271356388,12439.225828915858,13389.812587040995,14388.47488179189,17269.87014736331,22137.27132644879,7768.127985020095
2025-09-06 06:30:00+00:00,5,90,2299.302301565385,2573.488309078353,3095.199431264193,3619.8368344601718,4719.537346080973,5230.45396273479,6128.161235761226,6951.647880408291,8174.399395546892,9709.371418312849,11495.752353350113,12757.515251885934,13950.856567148929,14657.543840636416,15736.430078931064,16323.565136996189,17056.02270962069,18507.35057970204,20361.53687289665,26762.74686127275,10370.145016370172
2025-09-06 06:45:00+00:00,6,105,2668.4427050570257,3362.914480063287,3866.586756119503,5410.701513371114,6388.94476593005,7589.48091858881,8711.769231696599,10189.186572695613,11946.461394398684,13446.999500252365,14935.76612185398,16844.17684446439,18270.022865993065,18997.006093593413,19543.3308423915,20272.603490051686,22001.135460078316,22843.09096592385,24645.158234991006,31582.782157988564,13283.531228231015
2025-09-06 07:00:00+00:00,7,120,3048.159993625905,3924.748675410321,5626.858305780418,7444.6334038957675,9233.73043891017,11016.889385651572,12644.591081923129,15250.027354720183,17853.525945392077,19521.74610883819,20812.02565637048,21504.470946579342,22075.485990792607,22737.67219141042,23433.292011648082,24896.46338012386,25977.93333056006,27086.25196329382,29170.895808621553,36342.4380088046,17164.354211429683
2025-09-06 07:15:00+00:00,8,135,4071.674942285034,5318.111403151808,8387.961546951872,10118.979498134873,12239.818099954222,14334.280707563164,16871.73187255522,18267.654357613712,21617.396045250116,23381.962613985637,24214.173587895282,24803.176967266965,25449.527506857128,26302.806491389438,27388.180569868575,28854.390921429425,29926.468204229783,31473.21339997711,33405.50370241429,40977.44819501645,20428.148568717133
2025-09-06 07:30:00+00:00,9,150,4807.68812696345,6862.462116577339,9633.346759429904,11502.971072044907,15443.838812981896,18949.99740651217,21679.890592973126,24796.788232885803,26562.902233753684,27158.91330317789,27852.73350906848,28558.81515281525,29751.155803270052,30695.729924319734,32082.47596552707,32968.158110983095,33827.47437989312,35456.56052746564,37151.72069550302,45488.77689101701,24024.952361066087
