run_time,target_time,lead_hours,forecast_type,actual_MWh,forecast_MWh,delta_MWh,da_price,revenue_EUR,applied_price_EUR_per_MWh,penalty_EUR,net_revenue_EUR,mu,forecast_file
2025-09-07 11:00:00+00:00,2025-09-08 21:00:00+00:00,34.0,p80,0.0,0.0,0.0,113.12,0.0,137.42,0.0,0.0,,forecast_202509071100.csv
2025-09-07 11:00:00+00:00,2025-09-08 21:15:00+00:00,34.25,p80,0.0,0.0,0.0,113.12,0.0,158.98,0.0,0.0,,forecast_202509071100.csv
2025-09-07 11:00:00+00:00,2025-09-08 21:30:00+00:00,34.5,p80,0.0,0.0,0.0,113.12,0.0,132.74,0.0,0.0,,forecast_202509071100.csv
2025-09-07 11:00:00+00:00,2025-09-08 21:45:00+00:00,34.75,p80,0.0,0.0,0.0,113.12,0.0,93.7,-0.0,0.0,,forecast_202509071100.csv
2025-09-07 11:00:00+00:00,2025-09-08 22:00:00+00:00,35.0,p80,0.0,0.0,0.0,114.52,0.0,126.99,0.0,0.0,,forecast_202509071100.csv
2025-09-07 11:00:00+00:00,2025-09-08 22:15:00+00:00,35.25,p80,0.0,0.0,0.0,114.52,0.0,115.36,0.0,0.0,,forecast_202509071100.csv
2025-09-07 11:00:00+00:00,2025-09-08 22:30:00+00:00,35.5,p80,0.0,0.0,0.0,114.52,0.0,94.58,-0.0,0.0,,forecast_202509071100.csv
2025-09-07 11:00:00+00:00,2025-09-08 22:45:00+00:00,35.75,p80,0.0,0.0,0.0,114.52,0.0,88.6,-0.0,0.0,,forecast_202509071100.csv
2025-09-07 11:00:00+00:00,2025-09-08 23:00:00+00:00,36.0,p80,0.0,0.0,0.0,112.46,0.0,85.96,-0.0,0.0,,forecast_202509071100.csv
2025-09-07 11:00:00+00:00,2025-09-08 23:15:00+00:00,36.25,p80,0.0,0.0,0.0,112.46,0.0,120.74,0.0,0.0,,forecast_202509071100.csv
